ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
1189,1189,bĩ̵dṍ,tabacotobacco23023,false,expert,Chacon2017,b   ĩ ̵   -   d   õ   -,,Chacon2017
1190,1190,buha,algodoncotton714,false,expert,Chacon2017,b   u   h   a,,Chacon2017
1191,1191,juta,algodoncotton713,false,expert,Chacon2017,j   u   t   a,,Chacon2017
1192,1192,waagá,calabazoporogourd3356,false,expert,Chacon2017,w   a a   -   -   -   -   g   a,,Chacon2017
1193,1193,jãbṹ,nameyam26151,false,expert,Chacon2017,j   ã   -   b   ũ   -,,Chacon2017
1194,1194,jãpĩ́,camotebatatasweetpotato3547,false,expert,Chacon2017,j   ã   -   p   ĩ   -,,Chacon2017
1195,1195,bũhã́,achiotebijaachiote26954,false,expert,Chacon2017,b   ũ   h   ã,,Chacon2017
1196,1196,bía,ajichilipepper577,false,expert,Chacon2017,b   i   -   a   -,,Chacon2017
1197,1197,pátu,cocacoca5255,false,expert,Chacon2017,-   p   a   t   u,,Chacon2017
1198,1198,kapí,ajahuascajajebanisterium529,false,expert,Chacon2017,k   a   p   i   -,,Chacon2017
1199,1199,oo,platanoplantain19241,false,expert,Chacon2017,o o   -   -   -   -   -,,Chacon2017
1200,1200,ĩ̵déjõ,chontachontapalm5003,false,expert,Chacon2017,ĩ ̵   d   e   -   j   õ,,Chacon2017
1201,1201,ãdĩ̵́,canabravacane27107,false,expert,Chacon2017,-   -   -   -   -   ã   d   ĩ ̵   -   -   -   -   -,,Chacon2017
1202,1202,bṍã,salsalt21498,false,expert,Chacon2017,b   õ   ã,,Chacon2017
1203,1203,hĩdĩrike,chichamasatochicha4850,false,expert,Chacon2017,h   ĩ   d   ĩ   r   i   k   e,,Chacon2017
1204,1204,hika,unoone24177,false,expert,Chacon2017,h   i   -   k   a,,Chacon2017
1205,1205,pi̵a,dostwo7919,false,expert,Chacon2017,p   i ̵   a,,Chacon2017
1206,1206,hikábõkõrõ,cincofive5191,false,expert,Chacon2017,h   i   -   k   a   -   b   õ   -   k   õ   r   õ,,Chacon2017
1207,1207,jãhã́gã,sonajeromaracarattle22418,false,expert,Chacon2017,j   ã   h   ã   g   ã,,Chacon2017
1208,1208,jukí̵tuti,tambordrum23089,false,expert,Chacon2017,j   u   k   i ̵   -   -   -   -   -   t   u   t   i   -   -   -   -,,Chacon2017
1209,1209,ãbõpéro jojarihe,orejeraareteearornament26981,false,expert,Chacon2017,-   ã   -   b   õ   p   e   r   o   -   -,,Chacon2017
1210,1210,bahegí̵,curanderoshamanfolkhealer6940,false,expert,Chacon2017,b   a   h   e   g   i ̵,,Chacon2017
1211,1211,ji̵í̵,yoi25756,false,expert,Chacon2017,j   i ̵ i ̵,,Chacon2017
1212,1212,bi̵bĩ̵́,ustedyousingular24323,false,expert,Chacon2017,b   i ̵   b   ĩ ̵,,Chacon2017
1213,1213,bĩ̵́hã,ustedesyouplural24282,false,expert,Chacon2017,-   -   -   -   b   ĩ ̵   h   ã   -   -   -   -   -   -,,Chacon2017
1214,1214,hotoró,coronacrownofhead5986,false,expert,Chacon2017,h   o   t   o   r   o,,Chacon2017
1215,1215,wehé,sementerademaizcornfield26993,false,expert,Chacon2017,w   e   h   e,,Chacon2017
1216,1216,díabã,quebradacanostream20144,false,expert,Chacon2017,-   -   -   -   d   i   -   a   -   b   ã   -   -   -,,Chacon2017
1217,1217,bãã́,trochapath23863,false,expert,Chacon2017,b   ã ã,,Chacon2017
1218,1218,haro,cuernohorn6912,false,expert,Chacon2017,(   -   -   -   -   )   h   a   -   -   -   r   o   -   -,,Chacon2017
1219,1219,póa,plumafeather26683,false,expert,Chacon2017,p   o   a   -   -,,Chacon2017
1220,1220,ãbõ kéro,unagarrafingernailclaw24453,false,expert,Chacon2017,-   ã   b   õ   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2017
1221,1221,jẽbẽdití,higadoliver11774,false,expert,Chacon2017,j   ẽ   -   b   ẽ   d   i   t   i   -   -,,Chacon2017
1222,1222,hĩdĩ,beberdrink2343,false,expert,Chacon2017,h   ĩ   -   d   ĩ,,Chacon2017
1223,1223,ĩã́,versee24966,false,expert,Chacon2017,-   ĩ   -   -   ã   -   -   -   -   -   -,,Chacon2017
1224,1224,ti̵ó,oirhear17362,false,expert,Chacon2017,t   i ̵   -   o,,Chacon2017
1225,1225,diájai,morirdie26794,false,expert,Chacon2017,d   i   -   a   j   a   -   i   -   -   -   -   (   -   -   -   -   ),,Chacon2017
1226,1226,dóo,venircome24744,false,expert,Chacon2017,d   o o,,Chacon2017
1227,1227,ĩ̵ã́gĩ̵,montanamountain14609,false,expert,Chacon2017,-   ĩ ̵   -   ã   g   ĩ ̵   -,,Chacon2017
1228,1228,dadá,llenofull26802,false,expert,Chacon2017,d   a   d   a,,Chacon2017
1229,1229,japí,llenofull13278,false,expert,Chacon2017,j   a   p   i   -   -   -,,Chacon2017
1230,1230,wãbã,nuevonew16437,false,expert,Chacon2017,-   -   w   ã   -   b   ã   -   -,,Chacon2017
1231,1231,wãbẽ́,nombrename15941,false,expert,Chacon2017,w   ã   b   ẽ   -   -,,Chacon2017
1232,1232,putí,soplarblow71,false,expert,Chacon2017,-   -   -   -   -   -   -   p   u   t   i   -   -   -   -   -   -   -,,Chacon2017
1233,1233,wĩĩpũ,soplarblow22540,false,expert,Chacon2017,w   ĩ ĩ   p   ũ,,Chacon2017
1234,1234,páapu,soplarblow71,false,expert,Chacon2017,-   -   -   -   p   a a   -   p   u   -   -   -   -   -   -   -   -   -,,Chacon2017
1235,1235,pee:bári̵to,lenguatongue12932,false,expert,Chacon2017,(   p   e   e :   )   b   a   r   i ̵   t   o,,Chacon2017
1236,1236,pewónoto,dientetooth7681,false,expert,Chacon2017,p   e   w   o   n   o   t   o,,Chacon2017
1237,1237,pepúmu:,nariznose15529,false,expert,Chacon2017,p   e   -   -   p   u   m   u :   -   -   -,,Chacon2017
1238,1238,pi:taxú:to,ojoeye16693,false,expert,Chacon2017,p   i :   -   -   -   -   t   a   x   u :   -   (   t   o   -   -   -   -   -   -   -   -   -   -   -   -   ),,Chacon2017
1239,1239,pemuxujóroto,orejaear16948,false,expert,Chacon2017,(   p   e   m   )   -   u   x   u   -   -   -   -   j   o   r   o   t   o,,Chacon2017
1240,1240,pemí:to,tetasenopechowomansbreasts23309,false,expert,Chacon2017,p   e   m   i :   t   o,,Chacon2017
1241,1241,pekóbe:,manohand13818,false,expert,Chacon2017,p   e   k   o   b   e :,,Chacon2017
1242,1242,pemátabaka,rodillaknee21072,false,expert,Chacon2017,(   p   e   -   -   )   m   a   -   t   a   -   b   a   k   a   (   -   -   -   -   -   -   -   -   -   ),,Chacon2017
1243,1243,peperabĩ̵́to,pielskin18838,false,expert,Chacon2017,p   e   p   e   r   a   b   ĩ ̵   t   o,,Chacon2017
1244,1244,pesí:to,huesobone11578,false,expert,Chacon2017,-   p   e   s   i :   -   t   o   -   -   -   -   -,,Chacon2017
1245,1245,pehána,sangreblood21572,false,expert,Chacon2017,p   e   h   a   n   a   -,,Chacon2017
1246,1246,pihána,sangreblood21572,false,expert,Chacon2017,p   i   h   a   n   a   -,,Chacon2017
1247,1247,híwi,gentepeople10170,false,expert,Chacon2017,h   i   w   i,,Chacon2017
1248,1248,pamóna,maridoesposohusband13965,false,expert,Chacon2017,p   a   m   o   n   a,,Chacon2017
1249,1249,pihapé:bi,maridoesposohusband14012,false,expert,Chacon2017,p   i   h   a   p   e :   b   i,,Chacon2017
1250,1250,á:xa:,padrefather17472,false,expert,Chacon2017,-   a :   x   a :,,Chacon2017
1251,1251,á:pa:,padrefather17472,false,expert,Chacon2017,-   a :   p   a :,,Chacon2017
1252,1252,perúhuni̵:,viejooldman25202,false,expert,Chacon2017,-   -   p   e   r   u   h   u   n   i ̵ :,,Chacon2017
1253,1253,mé:ra:,aguawater26646,false,expert,Chacon2017,-   -   m   e :   r   a :,,Chacon2017
1254,1254,méne,rioriver21298,false,expert,Chacon2017,-   -   -   -   m   e   n   e   -,,Chacon2017
1255,1255,pépamene,rioriver21298,false,expert,Chacon2017,p   e   p   a   m   e   n   e   -,,Chacon2017
1256,1256,petu:náeto,islaisland11964,false,expert,Chacon2017,p   e   t   u :   n   a   e   t   o,,Chacon2017
1257,1257,púka,lagolake12414,false,expert,Chacon2017,p   u   k   a   -,,Chacon2017
1258,1258,ɸerábo,pantanoswamp17721,false,expert,Chacon2017,ɸ   e   r   a   b   o,,Chacon2017
1259,1259,hṍ:ka:,catarataraudalrapids26827,false,expert,Chacon2017,h   õ :   k   a :,,Chacon2017
1260,1260,isóto,candelafuegofire26734,false,expert,Chacon2017,-   i   s   o   t   o,,Chacon2017
1261,1261,náwa,candelafuegofire3626,false,expert,Chacon2017,n   a   w   a,,Chacon2017
1262,1262,huámeto,solsun22400,false,expert,Chacon2017,h   u   -   a   m   e   t   o   -   -   -,,Chacon2017
1263,1263,í:kotia,solsun22386,false,expert,Chacon2017,-   i :   k   o   t   i   a,,Chacon2017
1264,1264,huámeto,lunamoon27092,false,expert,Chacon2017,h   u   a   m   e   t   o,,Chacon2017
1265,1265,tulúputo,estrellastar9225,false,expert,Chacon2017,t   u   l   u   p   u   t   o,,Chacon2017
1266,1266,íwinai,estrellastar9241,false,expert,Chacon2017,-   i   w   i   -   -   -   -   -   n   a   i,,Chacon2017
1267,1267,meráwi,nochenight15891,false,expert,Chacon2017,m   e   r   a   w   i,,Chacon2017
1268,1268,íra,tierraearth26518,false,expert,Chacon2017,-   i   r   a   -   -   -   -   -   -,,Chacon2017
1269,1269,átsa,tierraearth23376,false,expert,Chacon2017,a   t s   a   -   -,,Chacon2017
1270,1270,ibóto,piedrastone18628,false,expert,Chacon2017,-   i   b   o   t   o,,Chacon2017
1271,1271,bó:,casahouse23169,false,expert,Chacon2017,(   b   o :   )   -   -   -   -   -   -   -   (   -   -   -   -   ),,Chacon2017
1272,1272,bó,techoroof27096,false,expert,Chacon2017,b   o   -   -   -   -,,Chacon2017
1273,1273,túlima,esteramat9012,false,expert,Chacon2017,-   t   u   l   i   m   a   -,,Chacon2017
1274,1274,bu:,hamacahammock10811,false,expert,Chacon2017,b   u :   -   -   -,,Chacon2017
1275,1275,námuto,caminosenderotrochapathtrail3507,false,expert,Chacon2017,n   a   -   m   u   t   o   -   -,,Chacon2017
1276,1276,takánato,redfishnet27101,false,expert,Chacon2017,-   -   -   t   a   -   -   -   -   -   k   -   a   n   -   a   t   o   -   -,,Chacon2017
1277,1277,sipá:li,hachaaxe26849,false,expert,Chacon2017,s   i   p   a :   -   -   l   i,,Chacon2017
1278,1278,kusiúpa:,cuchilloknife6661,false,expert,Chacon2017,k   u   s   i   u   p   a :,,Chacon2017
1279,1279,hé:ra,canoacanoe20981,false,expert,Chacon2017,h   e :   r   a,,Chacon2017
1280,1280,té:napa:,remopaddle20975,false,expert,Chacon2017,-   -   -   -   -   t   e :   -   n   a   -   -   p   a :   -,,Chacon2017
1281,1281,i:wa:to,porramacanaclub27114,false,expert,Chacon2017,-   -   -   -   i :   w   a :   -   -   t   o   -   -,,Chacon2017
1282,1282,wakápa,porramacanaclub19618,false,expert,Chacon2017,w   a   k   a   p   a   -   -   -   -,,Chacon2017
1283,1283,kuérerebo,lanzaspear27106,false,expert,Chacon2017,-   -   -   k   u   e   r   e   -   r   e   b   o,,Chacon2017
1284,1284,xuátabo,flechaarrow27114,false,expert,Chacon2017,-   -   -   x   u   -   a   -   -   t   a   b   o,,Chacon2017
1285,1285,pú:jene,flechaarrow9347,false,expert,Chacon2017,p   u :   -   j   e   -   -   -   -   n   e   -   -,,Chacon2017
1286,1286,pú:jaene,flechaarrow9347,false,expert,Chacon2017,p   u :   -   j   a   -   e   -   -   n   e   -   -,,Chacon2017
1287,1287,si:ripí:bo,cerbatanablowgun4646,false,expert,Chacon2017,s   i :   r   i   p   i :   b   o   -   -,,Chacon2017
1288,1288,mé:tsaha,dantatapir7095,false,expert,Chacon2017,m   e :   t s   a   h   a,,Chacon2017
1289,1289,newí̵tʰi̵,tigrejaguar13130,false,expert,Chacon2017,n   e   w   i ̵   t ʰ   i ̵,,Chacon2017
1290,1290,eníanali,leonpumapuma26892,false,expert,Chacon2017,-   e   n   i   a   n   a   l   i   -,,Chacon2017
1291,1291,newí̵tʰi̵ petsobíani̵,leonpumapuma13130,false,expert,Chacon2017,n   e   w   i ̵   t ʰ   i ̵,,Chacon2017
1292,1292,tuhúbi̵,armadilloquinquinchochupaarmadillo1930,false,expert,Chacon2017,-   t   u   h   u   b   i ̵   -   -   -   -   -,,Chacon2017
1293,1293,awíri,perrodog26885,false,expert,Chacon2017,-   -   -   a   w   i   r   i,,Chacon2017
1294,1294,owé:bi,venadodeer26894,false,expert,Chacon2017,o   w   e :   -   b   i   -   -   -   -   -   -,,Chacon2017
1295,1295,ní̵hi̵,monoaulladorhowlermonkey14554,false,expert,Chacon2017,n   i ̵   h   i ̵   -,,Chacon2017
1296,1296,kuwé:ri,marimondamaquisapaspidermonkey14056,false,expert,Chacon2017,k   u   w   e :   -   r   i,,Chacon2017
1297,1297,kuwáiri,marimondamaquisapaspidermonkey14056,false,expert,Chacon2017,k   u   w   a   i   r   i,,Chacon2017
1298,1298,hómokobi,chiguiroronsococapybara4910,false,expert,Chacon2017,h   o   -   m   -   o   -   -   -   -   k   o   b   i,,Chacon2017
1299,1299,tsóni̵:,osohormigueroanteater17202,false,expert,Chacon2017,-   -   t s   o   n   i ̵ :   -,,Chacon2017
1300,1300,oɸáebi̵,pacaguaguamajaspaca17408,false,expert,Chacon2017,-   o   ɸ   a   e   b   i ̵,,Chacon2017
1301,1301,maxí̵nehe,caimancayman3260,false,expert,Chacon2017,m   a   -   x   i ̵   n   e   h   e,,Chacon2017
1302,1302,hajáka,tortugatortoise23720,false,expert,Chacon2017,h   a   j   a   k   a,,Chacon2017
1303,1303,í:kuli,tortugatortoise23683,false,expert,Chacon2017,-   -   i :   k   u   l   i   -   -   -   -   -   -,,Chacon2017
1304,1304,há:ra,tortugamoteloriverturtle23684,false,expert,Chacon2017,h   a :   r   a,,Chacon2017
1305,1305,tsamúli,sainocollaredpeccary21813,false,expert,Chacon2017,t s   a   m   u   l   i,,Chacon2017
1306,1306,ha:bí̵:tsa,jabalimayorwhitelippedpeccary12114,false,expert,Chacon2017,h   a :   -   b   i ̵ :   t s   a   -   -,,Chacon2017
1307,1307,bí̵ni̵,agutiagouti523,false,expert,Chacon2017,b   i ̵   -   n   i ̵   -   -   (   -   ),,Chacon2017
1308,1308,mí:tsi,gatocat10063,false,expert,Chacon2017,m   i :   t s   i   -   -   -   -,,Chacon2017
1309,1309,hómo,serpienteculebrasnake13886,false,expert,Chacon2017,-   -   h   o   m   o   -   -   -   -   -,,Chacon2017
1310,1310,homowá:bi,mapanaanacondawaterboa13886,false,expert,Chacon2017,-   -   h   o   m   o   w   a :   b   i   -,,Chacon2017
1311,1311,si:si:bári̵to,picaflorcolibrihummingbird18570,false,expert,Chacon2017,s   i :   s   i :   b   a   r   i ̵   t   o,,Chacon2017
1312,1312,sí:pi,picaflorcolibrihummingbird18597,false,expert,Chacon2017,s   i :   p   i,,Chacon2017
1313,1313,má:ha,guacamayomacaw10528,false,expert,Chacon2017,-   -   -   m   a :   h   a,,Chacon2017
1314,1314,tikuéku,tucanpinshatoucan24110,false,expert,Chacon2017,t   i   k   u   e   k   u   -,,Chacon2017
1315,1315,tikuékue,tucanpinshatoucan24110,false,expert,Chacon2017,t   i   k   u   e   k   u   e,,Chacon2017
1316,1316,xú:ra,loroparrot13397,false,expert,Chacon2017,x   u :   r   a   -   -,,Chacon2017
1317,1317,óno,loroparrot13387,false,expert,Chacon2017,o   n   o,,Chacon2017
1318,1318,tséreto,pericopihuichoparakeet18283,false,expert,Chacon2017,t s   e   r   e   t   o,,Chacon2017
1319,1319,kinikínito,pericopihuichoparakeet18275,false,expert,Chacon2017,k   i   n   i   k   i   n   i   t   o,,Chacon2017
1320,1320,ké:kere,gallinazobuzzard9935,false,expert,Chacon2017,k   e :   k   e   r   e,,Chacon2017
1321,1321,wá:juli,gallinazobuzzard9954,false,expert,Chacon2017,w   a :   j   u   l   i   -   -,,Chacon2017
1322,1322,i̵tʰí̵bi̵ri̵,payocurassow17836,false,expert,Chacon2017,i ̵   t ʰ   i ̵   b   i ̵   r   i ̵,,Chacon2017
1323,1323,kawipi,payocurassow17883,false,expert,Chacon2017,k   a   w   i   p   i   -,,Chacon2017
1324,1324,márai,pavademonteguan17776,false,expert,Chacon2017,m   a   r   a   -   i   -,,Chacon2017
1325,1325,kújuwi,pavademonteguan26913,false,expert,Chacon2017,k   u   j   u   w   i   -   -,,Chacon2017
1326,1326,dúhuai,pescadofish18484,false,expert,Chacon2017,d   u   h   u   a   -   i   -,,Chacon2017
1327,1327,kowárabo,caribepiranha3987,false,expert,Chacon2017,k   o   w   a   r   a   b   o,,Chacon2017
1328,1328,uluíto,caribepiranha4006,false,expert,Chacon2017,u   l   u   i   t   o,,Chacon2017
1329,1329,síribo,caribepiranha4007,false,expert,Chacon2017,s   i   r   i   b   o   -   -,,Chacon2017
1330,1330,banamani̵to,abejabee95,false,expert,Chacon2017,b   a   n   -   a   m   a   n   i ̵   t   o,,Chacon2017
1331,1331,ha:bi̵máni̵to,abejabee95,false,expert,Chacon2017,h   a :   b   i ̵   m   a   n   i ̵   t   o,,Chacon2017
1332,1332,mánepato,pulgaflea19794,false,expert,Chacon2017,m   a   n   e   p   a   t   o,,Chacon2017
1333,1333,mancpanáito,pulgaflea19830,false,expert,Chacon2017,m   a   n   c   p   a   n   a   i   t   o,,Chacon2017
1334,1334,tarí̵to,piojolouse19054,false,expert,Chacon2017,t   a   -   r   i ̵   t   o,,Chacon2017
1335,1335,wáesoto,zancudomosquito25940,false,expert,Chacon2017,w   a   e   s   o   t   o,,Chacon2017
1336,1336,wáeseto,zancudomosquito25940,false,expert,Chacon2017,w   a   e   s   e   t   o,,Chacon2017
1337,1337,amáito,hormigaant11461,false,expert,Chacon2017,a   m   a   i   t   o,,Chacon2017
1338,1338,pí̵bi̵to,hormigaant11459,false,expert,Chacon2017,-   -   p   i ̵   b   i ̵   t   o,,Chacon2017
1339,1339,amuáto,niguapiguechiggoejiggerflea15734,false,expert,Chacon2017,a   m   u   a   t   o,,Chacon2017
1340,1340,tsuhuito,niguapiguechiggoejiggerflea26925,false,expert,Chacon2017,-   t s   u   h   u   i   t   -   o   -   -   -   -   -,,Chacon2017
1341,1341,únu,montebush14673,false,expert,Chacon2017,u   n   u,,Chacon2017
1342,1342,n̥ae,arboltree20593,false,expert,Chacon2017,n ̥   a   e   -   -   -   -,,Chacon2017
1343,1343,náehawa,arboltree20593,false,expert,Chacon2017,n   a   e   h   a   w   a,,Chacon2017
1344,1344,pebáxuto,hojaleaf26366,false,expert,Chacon2017,(   p   e   -   )   b   a   x   u   t   o   -   -,,Chacon2017
1345,1345,náebaxuto,hojadearboltreeleaf11169,false,expert,Chacon2017,n   a   e   b   a   x   u   t   o,,Chacon2017
1346,1346,pexú:to,semillaseed22047,false,expert,Chacon2017,p   e   x   u :   t   o   -   -,,Chacon2017
1347,1347,hétsa,maizcornmaize14234,false,expert,Chacon2017,h   e   t s   a   -   -,,Chacon2017
1348,1348,bá:wa,yucamanioc25893,false,expert,Chacon2017,b   a :   w   a,,Chacon2017
1349,1349,newáhi̵,yucamanioc25869,false,expert,Chacon2017,n   e   w   a   h   i ̵,,Chacon2017
1350,1350,matsú:ka,harinadeyucamaniocflour10837,false,expert,Chacon2017,m   a   t s   u :   k   a   -   -,,Chacon2017
1351,1351,matsú:kabeno,harinadeyucamaniocflour10837,false,expert,Chacon2017,m   a   t s   u :   k   a   b   e   n   o,,Chacon2017
1352,1352,tsé:ma,tabacotobacco23021,false,expert,Chacon2017,t s   e :   m   a,,Chacon2017
1353,1353,papái̵nae,algodoncotton26948,false,expert,Chacon2017,-   -   -   p   a   p   a   i ̵   n   a   e   -   -   -   -   -   -,,Chacon2017
1354,1354,papai̵putáto,algodoncotton768,false,expert,Chacon2017,-   -   -   p   a   p   a   i ̵   -   -   -   p   u   t   a   t   o,,Chacon2017
1355,1355,dérebi̵:,calabazoporogourd70,false,expert,Chacon2017,-   -   -   -   d   e   -   r   e   -   b   i ̵ :,,Chacon2017
1356,1356,tsúkutobi̵,calabazoporogourd3385,false,expert,Chacon2017,t s   u   k   u   t   o   b   i ̵,,Chacon2017
1357,1357,no:,nameyam26168,false,expert,Chacon2017,n   o :   -   -   -   -,,Chacon2017
1358,1358,nó:bi̵:,nameyam26168,false,expert,Chacon2017,n   o :   -   -   b   i ̵ :,,Chacon2017
1359,1359,nó:maka,nameyam26168,false,expert,Chacon2017,n   o :   m   a   k   a,,Chacon2017
1360,1360,dái̵tʰi̵,camotebatatasweetpotato3576,false,expert,Chacon2017,d   a   i ̵   t ʰ   i ̵   -   -   -   -,,Chacon2017
1361,1361,hótsi,achiotebijaachiote170,false,expert,Chacon2017,-   h   o   -   t s   i   -   -,,Chacon2017
1362,1362,nonohí:to,ajichilipepper26958,false,expert,Chacon2017,-   n   o   n   o   h   -   i :   t   o,,Chacon2017
1363,1363,xuípa,ajahuascajajebanisterium561,false,expert,Chacon2017,x   u   i   p   a   -   -   -   -   -   -   -,,Chacon2017
1364,1364,balá:tuna,platanoplantain26671,false,expert,Chacon2017,b   a   l   a :   -   t   u   n   a   -   -   -   -   -   -,,Chacon2017
1365,1365,mú:suliboto,canabravacane9427,false,expert,Chacon2017,m   u :   -   s   u   l   i   b   o   t   o,,Chacon2017
1366,1366,já:ho,salsalt21545,false,expert,Chacon2017,j   a :   h   o,,Chacon2017
1367,1367,jaláki,chichamasatochicha4863,false,expert,Chacon2017,j   a   l   a   k   i,,Chacon2017
1368,1368,káe,unoone24196,false,expert,Chacon2017,k   a   e,,Chacon2017
1369,1369,káehawa,unoone24196,false,expert,Chacon2017,k   a   e   h   a   w   a,,Chacon2017
1370,1370,aniha,dostwo7939,false,expert,Chacon2017,a   n   i   h   a   -,,Chacon2017
1371,1371,anihaháwahehe,dostwo7958,false,expert,Chacon2017,-   a   -   n   i   h   a   h   a   w   a   h   e   h   e,,Chacon2017
1372,1372,nahua,dostwo7939,false,expert,Chacon2017,-   n   a   h   u   a,,Chacon2017
1373,1373,káekobe:,cincofive5208,false,expert,Chacon2017,k   a   e   k   o   b   e :,,Chacon2017
1374,1374,tsi:tsí:to,sonajeromaracarattle22420,false,expert,Chacon2017,t s   i :   -   t s   i :   t   o   -   -   -   -,,Chacon2017
1375,1375,pehórobini̵:,curanderoshamanfolkhealer6977,false,expert,Chacon2017,p   e   -   -   h   o   r   o   b   i   n   i ̵ :,,Chacon2017
1376,1376,penahórobini̵:,curanderoshamanfolkhealer6977,false,expert,Chacon2017,p   e   n   a   h   o   r   o   b   i   n   i ̵ :,,Chacon2017
1377,1377,xáni̵,yoi25767,false,expert,Chacon2017,x   a   n   i ̵,,Chacon2017
1378,1378,xámi̵,ustedyousingular24334,false,expert,Chacon2017,x   a   m   i ̵,,Chacon2017
1379,1379,paxámi̵,ustedesyouplural24282,false,expert,Chacon2017,p   a   x   a   m   i ̵   -   -   -   -   -   -   -   -,,Chacon2017
1380,1380,pematatsérepa:,coronacrownofhead6019,false,expert,Chacon2017,p   e   m   a   t   a   t s   e   r   e   p   a :   -,,Chacon2017
1381,1381,sesébai jonóbi,coronacrownofhead6044,false,expert,Chacon2017,s   e   s   e   b   a   i,,Chacon2017
1382,1382,kotíwbi̵ri̵,coronacrownofhead6051,false,expert,Chacon2017,k   o   t   i   w   b   i ̵   r   i ̵,,Chacon2017
1383,1383,hetsabaká:bo,sementerademaizcornfield21964,false,expert,Chacon2017,h   e   t s   a   b   a   k   a :   b   o,,Chacon2017
1384,1384,hetsapábi,sementerademaizcornfield21964,false,expert,Chacon2017,h   e   t s   a   p   a   -   -   b   i,,Chacon2017
1385,1385,penáhato,quebradacanostream27001,false,expert,Chacon2017,p   e   -   -   n   a   h   a   t   o   -   -,,Chacon2017
1386,1386,námuto,trochapath23850,false,expert,Chacon2017,n   a   -   m   u   t   o,,Chacon2017
1387,1387,pemataé:to,cuernohorn6888,false,expert,Chacon2017,(   -   -   p   e   m   a   )   t   a   e :   t   o   -   (   -   -   -   -   ),,Chacon2017
1388,1388,pekóroɸeto,plumafeather27126,false,expert,Chacon2017,p   e   -   -   k   o   r   o   ɸ   e   t   o,,Chacon2017
1389,1389,pekopíabokoto,unagarrafingernailclaw24449,false,expert,Chacon2017,(   p   e   -   )   k   o   p   i   a   b   o   k   o   t   o,,Chacon2017
1390,1390,pekopi:bokoto,unagarrafingernailclaw24449,false,expert,Chacon2017,(   p   e   -   )   k   o   p   i :   -   b   o   k   o   t   o,,Chacon2017
1391,1391,pihápato,higadoliver11772,false,expert,Chacon2017,p   i   h   a   p   a   t   o,,Chacon2017
1392,1392,pehápato,higadoliver11772,false,expert,Chacon2017,p   e   h   a   p   a   t   o,,Chacon2017
1393,1393,ápa,beberdrink2382,false,expert,Chacon2017,-   a   p   a   -   -,,Chacon2017
1394,1394,táne,versee24972,false,expert,Chacon2017,t   a   n   e,,Chacon2017
1395,1395,húmetane,oirhear17335,false,expert,Chacon2017,h   u   m   e   t   a   n   e,,Chacon2017
1396,1396,namuxuna: eweta,oirhear17391,false,expert,Chacon2017,-   -   n   a   m   u   x   u   n   a :,,Chacon2017
1397,1397,tí̵:pa,morirdie14816,false,expert,Chacon2017,t   i ̵ :   -   -   p   a   -   -,,Chacon2017
1398,1398,páta,venircome24782,false,expert,Chacon2017,(   -   -   )   p   a   -   t   a   -   -   (   -   -   -   -   ),,Chacon2017
1399,1399,patahó:pa,venircome24782,false,expert,Chacon2017,(   -   -   )   p   a   -   t   a   -   h   (   o :   p   a   -   ),,Chacon2017
1400,1400,nahetáruka,venircome24790,false,expert,Chacon2017,n   a   h   e   t   a   r   u   k   a,,Chacon2017
1401,1401,ibotsú:to,montanamountain14638,false,expert,Chacon2017,-   i   -   b   o   t s   u :   t   o   (   -   ),,Chacon2017
1402,1402,wi̵:ní̵:ka,llenofull13224,false,expert,Chacon2017,w   i ̵ :   n   i ̵ :   k   a,,Chacon2017
1403,1403,pe:hana,nuevonew16448,false,expert,Chacon2017,p   e :   h   a   n   a,,Chacon2017
1404,1404,pé:hanahawa,nuevonew16448,false,expert,Chacon2017,p   e :   h   a   n   a   h   a   w   a,,Chacon2017
1405,1405,pewí̵ni̵,nombrename15951,false,expert,Chacon2017,p   e   -   w   i ̵   n   -   i ̵,,Chacon2017
1406,1406,uxúne,soplarblow22494,false,expert,Chacon2017,u   x   u   n   e,,Chacon2017
1407,1407,uxúba,soplarblow71,false,expert,Chacon2017,-   -   -   -   -   u   -   x   u   b   a   -   -   -   -   -   -   -,,Chacon2017
1408,1408,uxúbapl,soplarblow71,false,expert,Chacon2017,-   -   -   -   -   u   -   x   u   b   a   p   l   -   -   -   -   -,,Chacon2017
1409,1409,bu:bú:hai,soplarblow71,false,expert,Chacon2017,-   -   -   -   b   u :   -   b   u :   h   a   i   -   -   -   -   -   -,,Chacon2017
1410,1410,hororó:to,lechuzabuhoowl12788,false,expert,Chacon2017,h   o   r   o   r   o :   t   o,,Chacon2017
1411,1411,romarakokoto,lechuzabuhoowl12772,false,expert,Chacon2017,r   o   m   a   -   r   a   k   o   -   -   k   o   t   o,,Chacon2017
1412,1412,se:sekuéto,lechuzabuhoowl12838,false,expert,Chacon2017,-   -   -   s   e :   s   e   k   u   e   t   o   -   -   -   -   -   -,,Chacon2017
